State or Country,Region,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Geotag,Bedrooms,Area
alabama,auburn,apts & housing for rent,7138985555,None,"Re: 3Bed, 1Bath View Home",https://auburn.craigslist.org/apa/d/auburn-re-3bed-1bath-view-home/7138985555.html,2020-06-09,20:03,$800,"Auburn, AL",True,None,3,None
alabama,auburn,apts & housing for rent,7138916680,None,3BR/2BA on Kurt Cir. For Rent,https://auburn.craigslist.org/apa/d/auburn-3br-2ba-on-kurt-cir-for-rent/7138916680.html,2020-06-09,18:25,$800,None,True,None,3,None
alabama,auburn,apts & housing for rent,7138793672,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7138793672.html,2020-06-09,14:48,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7138793324,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7138793324.html,2020-06-09,14:41,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7138633073,None,"Washer & Dryer Included , Vaulted Ceilings, Garbage Disposal",https://auburn.craigslist.org/apa/d/valley-washer-dryer-included-vaulted/7138633073.html,2020-06-09,12:54,$845,None,True,None,2,None
alabama,auburn,apts & housing for rent,7138641597,None,"Hardwood Flooring, Close to Dog Park, 3 Swimming Pools",https://auburn.craigslist.org/apa/d/valley-hardwood-flooring-close-to-dog/7138641597.html,2020-06-09,12:39,$780,None,True,None,1,None
alabama,auburn,apts & housing for rent,7131413849,None,"High Ceilings, Online Rental Payments, Onsite Dog Park",https://auburn.craigslist.org/apa/d/valley-high-ceilings-online-rental/7131413849.html,2020-06-09,12:37,$835,None,True,None,2,None
alabama,auburn,apts & housing for rent,7138633043,None,"Garbage Disposal, Walk-In Closets, Private Balcony or Patio",https://auburn.craigslist.org/apa/d/valley-garbage-disposal-walk-in-closets/7138633043.html,2020-06-09,12:11,$920,None,True,None,2,None
alabama,auburn,apts & housing for rent,7135044344,None,"Recycling Center, Online Rental Payments, Vaulted Ceilings",https://auburn.craigslist.org/apa/d/valley-recycling-center-online-rental/7135044344.html,2020-06-09,12:06,$780,None,True,None,1,None
alabama,auburn,apts & housing for rent,7138632946,None,"Garbage Disposal, Washer & Dryer Connections, Onsite Dog Park",https://auburn.craigslist.org/apa/d/valley-garbage-disposal-washer-dryer/7138632946.html,2020-06-09,12:04,$780,None,True,None,1,None
alabama,auburn,apts & housing for rent,7138622263,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7138622263.html,2020-06-09,10:48,$485,Auburn,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7135044362,None,"Business Center, Granite Countertops, Walk-In Closets",https://auburn.craigslist.org/apa/d/valley-business-center-granite/7135044362.html,2020-06-09,10:27,$845,None,True,None,2,None
alabama,auburn,apts & housing for rent,7138547287,None,"High Ceilings, Vaulted Ceilings, Garages Available",https://auburn.craigslist.org/apa/d/valley-high-ceilings-vaulted-ceilings/7138547287.html,2020-06-09,10:22,$920,None,True,None,2,None
alabama,auburn,apts & housing for rent,7138592374,7112956153,Lot 118; 3 bedroom/ 2 bath,https://auburn.craigslist.org/apa/d/opelika-lot-bedroom-2-bath/7138592374.html,2020-06-09,10:07,$895,"Opelika, AL",True,None,3,None
alabama,auburn,apts & housing for rent,7138544056,None,"Gated Electronic Entrance, 3 Swimming Pools, Dishwasher",https://auburn.craigslist.org/apa/d/valley-gated-electronic-entrance-3/7138544056.html,2020-06-09,09:58,$990,None,True,None,2,None
alabama,auburn,apts & housing for rent,7131401890,None,"Playground, Washer & Dryer Connections, Stainless-Steel Appliances",https://auburn.craigslist.org/apa/d/valley-playground-washer-dryer/7131401890.html,2020-06-09,09:55,$835,None,True,None,2,None
alabama,auburn,apts & housing for rent,7125135665,None,♀♀Location & solid home; so much potential! Blocks from Downtown!.,https://auburn.craigslist.org/apa/d/auburn-location-solid-home-so-much/7125135665.html,2020-06-09,09:39,$725,"N Ryan St, Auburn, AL 36830",True,None,3,None
alabama,auburn,apts & housing for rent,7125135668,None,♀♀Location & solid home; so much potential! Blocks from Downtown!.,https://auburn.craigslist.org/apa/d/auburn-location-solid-home-so-much/7125135668.html,2020-06-09,09:39,$725,"N Ryan St, Auburn, AL 36830",True,None,3,None
alabama,auburn,apts & housing for rent,7135881544,None,"Hardwood Flooring, Washer & Dryer Connections, High Ceilings",https://auburn.craigslist.org/apa/d/valley-hardwood-flooring-washer-dryer/7135881544.html,2020-06-08,19:30,$915,None,True,None,2,None
alabama,auburn,apts & housing for rent,7138259945,None,live the uptown urban lifestyle you crave,https://auburn.craigslist.org/apa/d/auburn-university-live-the-uptown-urban/7138259945.html,2020-06-08,18:14,$600,"1420 Cloverbrook Cir, Auburn, AL",True,None,3,2078ft2
alabama,auburn,apts & housing for rent,7138239572,None,"Vaulted Ceilings, Onsite Management, Online Rental Payments",https://auburn.craigslist.org/apa/d/valley-vaulted-ceilings-onsite/7138239572.html,2020-06-08,17:31,$925,None,True,None,2,None
alabama,auburn,apts & housing for rent,7138236010,None,"Washer & Dryer Included , Refrigerator, Granite Countertops",https://auburn.craigslist.org/apa/d/valley-washer-dryer-included/7138236010.html,2020-06-08,17:21,$834,None,True,None,2,None
alabama,auburn,apts & housing for rent,7138172509,None,"Wood-Style Flooring, Onsite Dog Park, Close to Dog Park",https://auburn.craigslist.org/apa/d/valley-wood-style-flooring-onsite-dog/7138172509.html,2020-06-08,16:17,$834,None,True,None,2,None
alabama,auburn,apts & housing for rent,7138195949,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7138195949.html,2020-06-08,16:08,$485,Auburn,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7138174350,None,"Private Balcony or Patio, Walk-In Closets, Garages Available",https://auburn.craigslist.org/apa/d/valley-private-balcony-or-patio-walk-in/7138174350.html,2020-06-08,16:07,$990,None,True,None,2,None
alabama,auburn,apts & housing for rent,7138134803,None,"Online Rental Payments, Business Center, Close to Dog Park",https://auburn.craigslist.org/apa/d/valley-online-rental-payments-business/7138134803.html,2020-06-08,15:29,$834,None,True,None,2,None
alabama,auburn,apts & housing for rent,7136429082,None,"Refrigerator, Air Conditioning, Gated Electronic Entrance",https://auburn.craigslist.org/apa/d/valley-refrigerator-air-conditioning/7136429082.html,2020-06-08,15:21,$780,None,True,None,1,None
alabama,auburn,apts & housing for rent,7131141541,None,BEAUTIFUL 3 Bedroom 2 Bathroom In An Awesome Location~!!,https://auburn.craigslist.org/apa/d/opelika-beautiful-3-bedroom-2-bathroom/7131141541.html,2020-06-08,14:15,$521,None,True,None,3,1200ft2
alabama,auburn,apts & housing for rent,7131141356,None,BEAUTIFUL 3 Bedroom 2 Bathroom In An Awesome Location~!!,https://auburn.craigslist.org/apa/d/opelika-beautiful-3-bedroom-2-bathroom/7131141356.html,2020-06-08,14:15,$521,None,True,None,3,1200ft2
alabama,auburn,apts & housing for rent,7131141676,None,BEAUTIFUL 3 Bedroom 2 Bathroom In An Awesome Location~!!,https://auburn.craigslist.org/apa/d/beautiful-3-bedroom-2-bathroom-in-an/7131141676.html,2020-06-08,14:15,$521,None,True,None,3,1200ft2
alabama,auburn,apts & housing for rent,7138081061,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7138081061.html,2020-06-08,12:53,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7138081512,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7138081512.html,2020-06-08,12:35,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7131111085,None,"Washer & Dryer Connections, Business Center, 3 Swimming Pools",https://auburn.craigslist.org/apa/d/valley-washer-dryer-connections/7131111085.html,2020-06-08,12:08,$985,None,True,None,3,None
alabama,auburn,apts & housing for rent,7137937248,None,"Private Balcony or Patio, Recycling Center, Vaulted Ceilings",https://auburn.craigslist.org/apa/d/valley-private-balcony-or-patio/7137937248.html,2020-06-08,11:21,$1135,None,True,None,3,None
alabama,auburn,apts & housing for rent,7137937290,None,"Ceiling Fans, Business Center, Vaulted Ceilings",https://auburn.craigslist.org/apa/d/valley-ceiling-fans-business-center/7137937290.html,2020-06-08,11:13,$780,None,True,None,1,None
alabama,auburn,apts & housing for rent,7137926029,None,2 Bdrm Apt For Rent /,https://auburn.craigslist.org/apa/d/auburn-2-bdrm-apt-for-rent/7137926029.html,2020-06-08,11:05,$495,auburn,True,None,2,None
alabama,auburn,apts & housing for rent,7137937268,None,"High Ceilings, Playground, Washer & Dryer Included",https://auburn.craigslist.org/apa/d/valley-high-ceilings-playground-washer/7137937268.html,2020-06-08,10:36,$915,None,True,None,2,None
alabama,auburn,apts & housing for rent,7137937227,None,"Gated Electronic Entrance, Recycling Center, 24-Hour Fitness Center",https://auburn.craigslist.org/apa/d/valley-gated-electronic-entrance/7137937227.html,2020-06-08,10:32,$1095,None,True,None,3,None
alabama,auburn,apts & housing for rent,7136429064,None,"3 Swimming Pools, Gated Electronic Entrance, Wood-Style Flooring",https://auburn.craigslist.org/apa/d/valley-3-swimming-pools-gated/7136429064.html,2020-06-08,10:21,$845,None,True,None,2,None
alabama,auburn,apts & housing for rent,7136429111,None,"Playground, Refrigerator, Gated Electronic Entrance",https://auburn.craigslist.org/apa/d/valley-playground-refrigerator-gated/7136429111.html,2020-06-08,09:39,$780,None,True,None,1,None
alabama,auburn,apts & housing for rent,7137885340,None,1 Bedroom / 1 Bathroom Apartment Monthly Rent $690,https://auburn.craigslist.org/apa/d/auburn-1-bedroom-1-bathroom-apartment/7137885340.html,2020-06-08,08:50,$750,auburn,True,None,None,550ft2
alabama,auburn,apts & housing for rent,7131413668,None,"Recycling Center, Gated Electronic Entrance, Onsite Management",https://auburn.craigslist.org/apa/d/valley-recycling-center-gated/7131413668.html,2020-06-08,06:33,$835,None,True,None,2,None
alabama,auburn,apts & housing for rent,7126116707,None,"Business Center, Onsite Dog Park, Air Conditioning",https://auburn.craigslist.org/apa/d/valley-business-center-onsite-dog-park/7126116707.html,2020-06-08,04:28,$990,None,True,None,2,1226ft2
alabama,auburn,apts & housing for rent,7126116684,None,"Vaulted Ceilings, Playground, Stainless-Steel Appliances",https://auburn.craigslist.org/apa/d/valley-vaulted-ceilings-playground/7126116684.html,2020-06-08,02:26,$915,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7134104690,None,"Laundry Facility, Onsite Dog Park, Onsite Management",https://auburn.craigslist.org/apa/d/valley-laundry-facility-onsite-dog-park/7134104690.html,2020-06-08,00:26,$845,None,True,None,2,None
alabama,auburn,apts & housing for rent,7128804408,None,2 Bed / 2 Bath Apartment for Auburn University Students,https://auburn.craigslist.org/apa/d/auburn-2-bed-2-bath-apartment-for/7128804408.html,2020-06-07,21:16,$1600,"Auburn, AL",True,None,2,925ft2
alabama,auburn,apts & housing for rent,7134161918,None,"Refrigerator, Washer & Dryer Included , Walk-In Closets",https://auburn.craigslist.org/apa/d/valley-refrigerator-washer-dryer/7134161918.html,2020-06-07,19:53,$1005,None,True,None,3,None
alabama,auburn,apts & housing for rent,7132789794,None,2 BR/1 BA condo near Auburn Campus,https://auburn.craigslist.org/apa/d/auburn-university-2-br-1-ba-condo-near/7132789794.html,2020-06-06,20:36,$800,auburn,True,None,2,None
alabama,auburn,apts & housing for rent,7135036431,None,GORGEOUS  HOME  2 BEDS 2 BATHS,https://auburn.craigslist.org/apa/d/alexander-city-gorgeous-home-2-beds-2/7135036431.html,2020-06-06,09:21,$500,None,True,None,2,1520ft2
alabama,auburn,apts & housing for rent,7136797699,None,Duplex 2 bedroom 2 bath apartment rent in Auburn $450,https://auburn.craigslist.org/apa/d/duplex-2-bedroom-2-bath-apartment-rent/7136797699.html,2020-06-06,07:47,$450,Auburn,True,None,None,None
alabama,auburn,apts & housing for rent,7136759425,None,This remarkable one level home,https://auburn.craigslist.org/apa/d/auburn-this-remarkable-one-level-home/7136759425.html,2020-06-06,04:55,$850,None,True,None,3,1979ft2
alabama,auburn,apts & housing for rent,7136707752,None,1 Bed/1 Bath out of a 2 Bed/2 Bath Apartment,https://auburn.craigslist.org/apa/d/auburn-university-1-bed-1-bath-out-of-2/7136707752.html,2020-06-05,22:51,$685,Garden District,False,None,2,1400ft2
alabama,auburn,apts & housing for rent,7120184795,None,"Handrails, Large Closets, Furnished Upgrades",https://auburn.craigslist.org/apa/d/auburn-university-handrails-large/7120184795.html,2020-06-05,13:43,$389,None,True,None,4,1523ft2
alabama,auburn,apts & housing for rent,7136257989,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7136257989.html,2020-06-05,10:19,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7136223215,None,"This lovely single-family brick house was built in 2006 with 2,078 squ",https://auburn.craigslist.org/apa/d/auburn-university-this-lovely-single/7136223215.html,2020-06-05,10:12,$685,"Cloverbrook Cir, Auburn, AL",True,None,3,2078ft2
alabama,auburn,apts & housing for rent,7136223173,None,"This lovely single-family brick house was built in 2006 with 2,078 squ",https://auburn.craigslist.org/apa/d/auburn-university-this-lovely-single/7136223173.html,2020-06-05,09:47,$685,"Cloverbrook Cir, Auburn, AL",True,None,3,2078ft2
alabama,auburn,apts & housing for rent,7136181828,None,400sqft ~$550-We offers 1 Bedroom Apartments in Auburn For Rent.,https://auburn.craigslist.org/apa/d/auburn-400sqft-550-we-offers-1-bedroom/7136181828.html,2020-06-05,08:21,$550,Auburn,True,None,None,None
alabama,auburn,apts & housing for rent,7119201994,None,3 BED ROOM 2 bath ROOM HoUsE...Waiting for YOU...,https://auburn.craigslist.org/apa/d/opelika-3-bed-room-2-bath-room/7119201994.html,2020-06-04,14:49,$531,None,True,None,3,1200ft2
alabama,auburn,apts & housing for rent,7119202206,None,3 BED ROOM 2 bath ROOM HoUsE...Waiting for YOU...,https://auburn.craigslist.org/apa/d/opelika-3-bed-room-2-bath-room/7119202206.html,2020-06-04,14:49,$531,None,True,None,3,1200ft2
alabama,auburn,apts & housing for rent,7119202100,None,3 BED ROOM 2 bath ROOM HoUsE...Waiting for YOU...,https://auburn.craigslist.org/apa/d/opelika-3-bed-room-2-bath-room/7119202100.html,2020-06-04,14:49,$531,None,True,None,3,1200ft2
alabama,auburn,apts & housing for rent,7135641621,None,♂♂BEAUTIFUL AND SPACIOUS CUTE SINGLE FAMILY HOME!.,https://auburn.craigslist.org/apa/d/auburn-beautiful-and-spacious-cute/7135641621.html,2020-06-04,10:14,$825,"Carpenter Way, Auburn, AL 36830",True,None,3,None
alabama,auburn,apts & housing for rent,7135639974,None,"Refrigerator, 3 Swimming Pools, Ceiling Fans",https://auburn.craigslist.org/apa/d/valley-refrigerator-3-swimming-pools/7135639974.html,2020-06-04,09:45,$915,None,True,None,2,None
alabama,auburn,apts & housing for rent,7135669519,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7135669519.html,2020-06-04,09:43,$485,Auburn,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7135642782,None,"Garbage Disposal, Gated Electronic Entrance, Wood-Style Flooring",https://auburn.craigslist.org/apa/d/valley-garbage-disposal-gated/7135642782.html,2020-06-04,09:28,$915,None,True,None,2,None
alabama,auburn,apts & housing for rent,7119784121,None,"Washer & Dryer Connections, Granite Countertops, Air Conditioning",https://auburn.craigslist.org/apa/d/valley-washer-dryer-connections-granite/7119784121.html,2020-06-04,09:11,$815,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7119036798,None,"♀♀This brick three bedroom, two bath, split floor plan!.",https://auburn.craigslist.org/apa/d/auburn-this-brick-three-bedroom-two/7119036798.html,2020-06-04,08:50,$750,"Belmonte Dr, Auburn, AL 36830",True,None,3,None
alabama,auburn,apts & housing for rent,7122500680,None,"High Ceilings, Dishwasher, Online Rental Payments",https://auburn.craigslist.org/apa/d/valley-high-ceilings-dishwasher-online/7122500680.html,2020-06-04,08:40,$820,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7135634026,None,HOME FOR RENT,https://auburn.craigslist.org/apa/d/enterprise-home-for-rent/7135634026.html,2020-06-04,08:36,$1475,"211 Clearview Dr, Enterprise, AL 36330",True,None,4,1782ft2
alabama,auburn,apts & housing for rent,7119782930,None,"Granite Countertops, Wood-Style Flooring, Walk-In Closets",https://auburn.craigslist.org/apa/d/valley-granite-countertops-wood-style/7119782930.html,2020-06-04,08:08,$815,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7119269129,None,"Washer & Dryer Included , Stainless-Steel Appliances, 3 Swimming Pools",https://auburn.craigslist.org/apa/d/valley-washer-dryer-included-stainless/7119269129.html,2020-06-04,06:22,$815,None,True,None,2,None
alabama,auburn,apts & housing for rent,7135358954,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7135358954.html,2020-06-03,18:11,$485,Auburn,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7135357619,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7135357619.html,2020-06-03,17:31,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7135338555,None,"Wood-Style Flooring, Air Conditioning, Online Rental Payments",https://auburn.craigslist.org/apa/d/valley-wood-style-flooring-air/7135338555.html,2020-06-03,16:53,$845,None,True,None,2,None
alabama,auburn,apts & housing for rent,7135358676,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7135358676.html,2020-06-03,16:35,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7128570504,None,"Washer & Dryer Connections, Onsite Management, Laundry Facility",https://auburn.craigslist.org/apa/d/valley-washer-dryer-connections-onsite/7128570504.html,2020-06-03,16:22,$900,None,True,None,2,None
alabama,auburn,apts & housing for rent,7134119428,None,"Washer & Dryer Connections, Garages Available, 24-Hour Fitness Center",https://auburn.craigslist.org/apa/d/valley-washer-dryer-connections-garages/7134119428.html,2020-06-03,15:51,$1370,None,True,None,3,None
alabama,auburn,apts & housing for rent,7131111100,None,"Washer & Dryer Connections, Online Rental Payments, Garbage Disposal",https://auburn.craigslist.org/apa/d/valley-washer-dryer-connections-online/7131111100.html,2020-06-03,15:16,$1340,None,True,None,3,None
alabama,auburn,apts & housing for rent,7135255216,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7135255216.html,2020-06-03,14:08,$485,Auburn,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7135255443,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7135255443.html,2020-06-03,13:59,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7135178781,None,"Air Conditioning, Business Center, Onsite Dog Park",https://auburn.craigslist.org/apa/d/valley-air-conditioning-business-center/7135178781.html,2020-06-03,13:34,$845,None,True,None,2,None
alabama,auburn,apts & housing for rent,7135236272,None,Seeking house in Tuskegee or Notasulga,https://auburn.craigslist.org/apa/d/tuskegee-institute-seeking-house-in/7135236272.html,2020-06-03,13:14,$1000,Tuskegee or Notasulga,False,None,None,None
alabama,auburn,apts & housing for rent,7133939177,None,"2 Gated Communities, Playground, Vaulted Ceilings",https://auburn.craigslist.org/apa/d/valley-2-gated-communities-playground/7133939177.html,2020-06-03,11:59,$775,None,True,None,1,None
alabama,auburn,apts & housing for rent,7126921318,None,"Gated Electronic Entrance, Onsite Dog Park, Onsite Management",https://auburn.craigslist.org/apa/d/valley-gated-electronic-entrance-onsite/7126921318.html,2020-06-03,09:49,$845,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7135043868,None,"Refrigerator, Vaulted Ceilings, Playground",https://auburn.craigslist.org/apa/d/valley-refrigerator-vaulted-ceilings/7135043868.html,2020-06-03,09:33,$915,None,True,None,2,None
alabama,auburn,apts & housing for rent,7131783933,None,"Wood-Style Flooring, Playground, Close to Dog Park",https://auburn.craigslist.org/apa/d/valley-wood-style-flooring-playground/7131783933.html,2020-06-03,09:10,$850,None,True,None,2,None
alabama,auburn,apts & housing for rent,7134791007,None,"Onsite Management, Washer & Dryer Included , 24-Hour Fitness Center",https://auburn.craigslist.org/apa/d/valley-onsite-management-washer-dryer/7134791007.html,2020-06-02,18:20,$845,None,True,None,2,None
alabama,auburn,apts & housing for rent,7126116819,None,"Recycling Center, Business Center, Online Rental Payments",https://auburn.craigslist.org/apa/d/valley-recycling-center-business-center/7126116819.html,2020-06-02,16:45,$990,None,True,None,3,1252ft2
alabama,auburn,apts & housing for rent,7124785678,None,"Playground, Recycling Center, Hardwood Flooring",https://auburn.craigslist.org/apa/d/valley-playground-recycling-center/7124785678.html,2020-06-02,15:46,$830,None,True,None,2,1107ft2
alabama,auburn,apts & housing for rent,7134630940,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7134630940.html,2020-06-02,12:56,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7134503955,None,"Playground, Recycling Center, Close to Dog Park",https://auburn.craigslist.org/apa/d/valley-playground-recycling-center/7134503955.html,2020-06-02,11:20,$915,None,True,None,2,None
alabama,auburn,apts & housing for rent,7134452884,None,It is a big place compare to 2-bedrooms in Auburn area. It is great lo,https://auburn.craigslist.org/apa/d/auburn-it-is-big-place-compare-to-2/7134452884.html,2020-06-02,09:55,$621,"Harper Ave APT 6, Auburn, AL",True,None,2,1282ft2
alabama,auburn,apts & housing for rent,7134452907,None,It is a big place compare to 2-bedrooms in Auburn area. It is great lo,https://auburn.craigslist.org/apa/d/auburn-it-is-big-place-compare-to-2/7134452907.html,2020-06-02,09:37,$621,"Harper Ave APT 6, Auburn, AL",True,None,2,1282ft2
alabama,auburn,apts & housing for rent,7126815355,None,"♀♀This great house has a popular split floor plan in a safe, quiet nei",https://auburn.craigslist.org/apa/d/auburn-this-great-house-has-popular/7126815355.html,2020-06-02,09:27,$685,"Franklin St, Auburn, AL 36830",True,None,3,None
alabama,auburn,apts & housing for rent,7119036787,None,"♀♀This brick three bedroom, two bath, split floor plan!.",https://auburn.craigslist.org/apa/d/auburn-this-brick-three-bedroom-two/7119036787.html,2020-06-02,09:27,$750,"Belmonte Dr, Auburn, AL 36830",True,None,3,None
alabama,auburn,apts & housing for rent,7120146168,None,"♂♂Auburn city schools, great single-family home. Highlands subdivision",https://auburn.craigslist.org/apa/d/auburn-auburn-city-schools-great-single/7120146168.html,2020-06-02,09:27,$825,"Overhill Ct, Auburn, AL 36830",True,None,3,None
alabama,auburn,apts & housing for rent,7123981100,None,♂♂This beautiful 3 bedroom 3 bathroom home is located 3 miles!.,https://auburn.craigslist.org/apa/d/auburn-university-this-beautiful-3/7123981100.html,2020-06-02,09:27,$655,"Waterstone Cir, Auburn, AL 36832",True,None,3,None
alabama,auburn,apts & housing for rent,7123981091,None,♂♂This beautiful 3 bedroom 3 bathroom home is located 3 miles!.,https://auburn.craigslist.org/apa/d/auburn-university-this-beautiful-3/7123981091.html,2020-06-02,09:27,$655,"Waterstone Cir, Auburn, AL 36832",True,None,3,None
alabama,auburn,apts & housing for rent,7134436991,None,"1322 N Dean Rd, Auburn",https://auburn.craigslist.org/apa/d/auburn-1322-dean-rd-auburn/7134436991.html,2020-06-02,09:02,$500,None,False,None,1,None
alabama,auburn,apts & housing for rent,7134437015,None,1322 N Dean,https://auburn.craigslist.org/apa/d/auburn-1322-dean/7134437015.html,2020-06-02,08:31,$500,None,False,None,1,None
alabama,auburn,apts & housing for rent,7125521598,3413412965,"Duplex available for rent on July 1st, 2020",https://auburn.craigslist.org/apa/d/auburn-duplex-available-for-rent-on/7125521598.html,2020-06-01,21:14,$900,"Auburn, AL",True,None,3,1250ft2
alabama,auburn,apts & housing for rent,7134267834,None,"Single Family home, 2400 sqft on half acre lot, located in Opelika, AL",https://auburn.craigslist.org/apa/d/opelika-single-family-home-2400-sqft-on/7134267834.html,2020-06-01,18:42,$500,"4150 Academy Dr, Opelika, AL 36801",True,None,2,None
alabama,auburn,apts & housing for rent,7134221352,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7134221352.html,2020-06-01,18:06,$485,Auburn,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7134221593,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7134221593.html,2020-06-01,17:20,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7131154150,None,"Dishwasher, Views, Pet Friendly...!!",https://auburn.craigslist.org/apa/d/waverly-dishwasher-views-pet-friendly/7131154150.html,2020-06-01,16:48,$900,None,True,None,None,None
alabama,auburn,apts & housing for rent,7134062004,None,1 BED ROOM- Perfect selection,https://auburn.craigslist.org/apa/d/auburn-1-bed-room-perfect-selection/7134062004.html,2020-06-01,14:56,$520,auburn,True,None,1,400ft2
alabama,auburn,apts & housing for rent,7133989008,None,FRAUD LISTING 1007 E Samford,https://auburn.craigslist.org/apa/d/auburn-fraud-listing-1007-samford/7133989008.html,2020-06-01,11:23,$550,Auburn Al,True,None,3,1600ft2
alabama,auburn,apts & housing for rent,7133911579,6185139502,Auburn Campus Rooms,https://auburn.craigslist.org/apa/d/auburn-campus-rooms/7133911579.html,2020-06-01,09:26,$550,None,True,None,4,1600ft2
alabama,auburn,apts & housing for rent,7133614488,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7133614488.html,2020-05-31,16:14,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7133614173,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7133614173.html,2020-05-31,15:43,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7133615258,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7133615258.html,2020-05-31,15:34,$485,Auburn,True,None,3,1260ft2
alabama,auburn,apts & housing for rent,7133615099,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7133615099.html,2020-05-31,15:34,$625,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7133614933,None,NOW LEASING FOR FALL 2020,https://auburn.craigslist.org/apa/d/auburn-now-leasing-for-fall-2020/7133614933.html,2020-05-31,15:34,$590,Auburn,True,None,2,988ft2
alabama,auburn,apts & housing for rent,7133465539,None,/1/2 bth,https://auburn.craigslist.org/apa/d/auburn-1-2-bth/7133465539.html,2020-05-31,11:12,$950,None,True,None,3,None
alabama,auburn,apts & housing for rent,7133193486,None,Creekside Townhome,https://auburn.craigslist.org/apa/d/auburn-creekside-townhome/7133193486.html,2020-05-30,17:22,$650,Auburn,True,None,4,None
alabama,auburn,apts & housing for rent,7132811943,None,Super clean 2 Bedroom 2 Bathroom apt in Auburn $400,https://auburn.craigslist.org/apa/d/super-clean-2-bedroom-2-bathroom-apt-in/7132811943.html,2020-05-30,05:28,$400,Auburn,True,None,None,None
alabama,auburn,apts & housing for rent,7132673055,None,The bedroom is very large the bedroom is about 14' by 15',https://auburn.craigslist.org/apa/d/auburn-the-bedroom-is-very-large-the/7132673055.html,2020-05-29,19:22,$408387,auburn,False,None,None,None
